"id","created_at","text","retweet_count","favorite_count"
"1257444731098931208","2020-05-04 22:59:20","#QuédateEnCasa Las personas fueron evaluadas con pruebas rápidas de COVID-19 https://t.co/Movd8vIMrR","3","9"
"1257437392501460992","2020-05-04 22:30:11","#QuédateEnCasa EE. UU. amenaza a China con ""consecuencias"" si no respeta acuerdo comercial ► https://t.co/h962WqSuIJ https://t.co/CLJo9ibR99","4","34"
"1257433999905099783","2020-05-04 22:16:42","[LO ÚLTIMO] Max Iglesias fue removido de su cargo en la PNP y Héctor Loayza es designado nuevo Comandante General d… https://t.co/G2frNFGYWJ","35","87"
"1257427664794763265","2020-05-04 21:51:31","#QuédateEnCasa EE. UU., Italia, Reino Unido y España son los países más afectados https://t.co/4mFQMMHd2G","1","18"
"1257424650453364741","2020-05-04 21:39:33","[EN ESTE MOMENTO] Keiko Fujimori llega a su vivienda y se someterá a pruebas serológica y molecular de COVID-19. Lo… https://t.co/XYaLMXToy3","83","269"
"1257421931919400961","2020-05-04 21:28:44","#QuédateEnCasa Luego de que responsables gubernamentales advirtiesen que era demasiado pronto para flexibilizar las… https://t.co/lykf5WCpdn","32","74"
"1257420533995655173","2020-05-04 21:23:11","#QuédateEnCasa Keiko Fujimori salió del penal de Chorrillos cerca de las 4 de tarde y abordó un taxi https://t.co/XfpKUl1EE8","10","97"
"1257420261894340614","2020-05-04 21:22:06","[HACE INSTANTES] Keiko Fujimori se trasladó en un taxi junto a su hermano Hiro Fujimori  https://t.co/z4X46cDpbQ https://t.co/1FUX9KCLQ7","18","69"
"1257418271093129219","2020-05-04 21:14:12","[LO ÚLTIMO] Keiko Fujimori salió del Penal Anexo Mujeres de Chorrillos https://t.co/Rqpi0eW9Mh https://t.co/Le9nHQDWxf","81","270"
"1257412419216986117","2020-05-04 20:50:56","#QuédateEnCasa Desde el 17 de marzo, fecha en el que se cerraron las fronteras, la Cancillería dispuso medidas para… https://t.co/OYjLRFElcs","2","15"
"1257411201988005888","2020-05-04 20:46:06","#QuédateEnCasa Ensayo se realizará con pacientes con oxígeno enfermos de la COVID-19   https://t.co/WijO63Zfus","0","21"
"1257409735596310528","2020-05-04 20:40:17","#QuédateEnCasa Coronavirus: Primer grupo de internos indultados salió en libertad https://t.co/iK44DKYLy3","6","26"
"1257400265302564866","2020-05-04 20:02:39","#QuédateEnCasa Lima sigue siendo la región con el mayor número de infectados por COVID-19 https://t.co/LvBkouknpX","8","34"
"1257393290468569095","2020-05-04 19:34:56","[LO ÚLTIMO] Se eleva a 1344 el número de fallecidos por COVID-19, informa el MINSA -&gt; https://t.co/WAgcNzGC9I https://t.co/exw7m9HHVw","26","64"
"1257393003427225600","2020-05-04 19:33:47","#QuédateEnCasa Según el último reporte del Ministerio de Salud (Minsa) https://t.co/vaVIuKUEOc","2","12"
"1257392800955588610","2020-05-04 19:32:59","#QuédateEnCasa Organización Mundial de la Salud zanjó en las versiones que indican que el coronavirus (COVID-19) se… https://t.co/etyQgIV0t2","2","15"
"1257385969344536576","2020-05-04 19:05:50","#QuédateEnCasa Minagri: Sin distanciamiento social en mercados será difícil hacer trazabilidad de contagios https://t.co/W56YQed6PG","7","23"
"1257385573293207552","2020-05-04 19:04:16","#QuédateEnCasa Colegio Médico instó al Ministerio de Salud y a Martín Vizcarra que asuman su responsabilidad y acel… https://t.co/0RtQNbLEvO","29","76"
"1257379337214574592","2020-05-04 18:39:29","#QuédateEnCasa [EN VIVO] Colegio Médico pide que se acelere puente aéreo para trasladar a médicos con coronavirus e… https://t.co/bSE0yqllQS","22","68"
"1257379045169397766","2020-05-04 18:38:19","#QuédateEnCasa La OMS no rechazó el uso de la artemisia, planta medicinal que Madagascar está empleando y exportand… https://t.co/tay5Tqcpjw","5","21"
"1257369838424645633","2020-05-04 18:01:44","La decana del Colegio de Enfermeras del Perú solicitó que se contraten a miles de profesionales que están desemplea… https://t.co/FjjWWtOWGu","41","131"
"1257369106950565892","2020-05-04 17:58:50","#QuédateEnCasa Coronavirus: Ambulancia que transportaba a infectado esperó varias horas para entrar a hospital  https://t.co/A6ULXiZP4s","3","16"
"1257367298496696322","2020-05-04 17:51:39","#QuédateEnCasa El grupo de trabajo estudia las medidas en el marco del estado de emergencia a nivel nacional por el… https://t.co/HhRqzjgjJv","0","5"
"1257358944453955588","2020-05-04 17:18:27","#QuédateEnCasa Algunos beneficiarios informaron que no tienen internet o conocimiento adecuado para seguir los paso… https://t.co/EPGknUzEnj","9","26"
"1257356158618210304","2020-05-04 17:07:23","#QuédateEnCasa Este acuerdo comercial, firmado en enero, prevé que China compre 200 000 millones de dólares de prod… https://t.co/kVpexw5nkl","1","12"
"1257354645674110991","2020-05-04 17:01:22","#QuédateEnCasa En esta zona, decenas de personas no respetan la distancia social ni las medidas de precaución para… https://t.co/VVLBIPx8ZW","21","54"
"1257352060548325376","2020-05-04 16:51:06","#QuédateEnCasa Partido Morado pide con urgencia la instalación de la Comisión de Ética https://t.co/uERrpa7QA9","1","25"
"1257349842613010432","2020-05-04 16:42:17","#QuédateEnCasa Curva de contagios sigue descendiendo y desde ayer se han registrado 1221 nuevos casos hasta un tota… https://t.co/tOWpJ353cB","5","14"
"1257344828800712704","2020-05-04 16:22:22","#QuédateEnCasa ""El objetivo central (de la incursión) era matar al presidente de Venezuela (...), intentar matarme""… https://t.co/hfqN9iMY8U","0","7"
"1257342798082314240","2020-05-04 16:14:18","#QuédateEnCasa En el marco de las medidas por el estado de emergencia, el Gobierno firmó documentos para la conmuta… https://t.co/t95SDrng1w","1","7"
"1257342797650235399","2020-05-04 16:14:17","#QuédateEnCasa Las autoridades hallaron casos de coronavirus en tres mercados y estos fueron cerrados https://t.co/SbIoJcyXmL","9","47"
"1257342298872037376","2020-05-04 16:12:18","#QuédateEnCasa Restaurantes: Protocolos sanitarios y fecha de inicio se publicarían en estos días  https://t.co/idSaprsJVf","9","54"
"1257336836034383874","2020-05-04 15:50:36","#QuédateEnCasa Personal de EsSalud muestra condiciones en las que atienden casos de COVID-19 https://t.co/xfZ3KjCiT3","9","20"
"1257331762314858496","2020-05-04 15:30:26","#QuédateEnCasa La lideresa de Fuerza Popular señaló que no se reunirá con sus hijas hasta tener el resultado de la… https://t.co/EVhMdD4V8U","6","60"
"1257331281446273024","2020-05-04 15:28:32","#QuédateEnCasa Después de haber diagnosticado a posteriori a un paciente que ingresó en un hospital de la región de… https://t.co/ZinZmiZDpe","9","15"
"1257327232856489985","2020-05-04 15:12:26","#QuédateEnCasa Trujillo: Ambulante da positivo a coronavirus y autoridades restringen acceso a mercado  https://t.co/1hySS5TULd","9","29"
"1257325091047661571","2020-05-04 15:03:56","#QuédateEnCasa Lo que supone el primer paso para desarrollar un tratamiento contra la enfermedad https://t.co/FVNQCcLI3a","12","45"
"1257321391281459201","2020-05-04 14:49:14","#QuédateEnCasa Según informó Francisco Miranda, residente peruano en esta ciudad, mucha gente sale sin mascarilla p… https://t.co/nDxYTaf4c3","5","15"
"1257319859404201986","2020-05-04 14:43:09","#QuédateEnCasa EE. UU., Italia, Reino Unido y España son los países más afectados https://t.co/txAwmxKJDf","1","8"
"1257317568542470147","2020-05-04 14:34:02","#QuédateEnCasa La encuesta también señala que los encuestados colocaron 15 de nota a la gestión del mandatario Mart… https://t.co/9bkYKOFxk0","39","306"
"1257315051930714112","2020-05-04 14:24:02","#QuédateEnCasa Iquitos: Sacerdotes recaudan más de un millón de soles para instalar planta de oxígeno  https://t.co/5ViP8MTWBv","13","59"
"1257310173879603200","2020-05-04 14:04:39","#QuédateEnCasa La ministra Ariela Luna recordó que hoy empieza el cobro del segundo bono de S/380 https://t.co/JHBcbc48Eg","1","24"
"1257308918604197892","2020-05-04 13:59:40","#QuédateEnCasa Mercado Mayorista de Lima: 12 trabajadores dieron positivo a coronavirus https://t.co/uCyEwxOJvH","8","18"
"1257297116331945984","2020-05-04 13:12:46","#QuédateEnCasa Denunciaron que agentes de Fiscalización decomisaron su mercadería sin previo aviso https://t.co/ILgiN7EfS3","1","21"
"1257280278986477568","2020-05-04 12:05:52","Buenos días. Estas son las noticias más importantes a esta hora. Más información -&gt; https://t.co/WAgcNzGC9I https://t.co/viJjDTVlIg","6","36"
"1257180136346193922","2020-05-04 05:27:56","#QuédateEnCasa Europa es el continente más afectado con 1 547 180 casos y 143 584 fallecidos https://t.co/kaZKn9QHY5","7","24"
"1257178931087761410","2020-05-04 05:23:09","#QuédateEnCasa ""Hay que actuar, trabajar y salvar a Loreto"", señaló el vicedecano del Colegio Médico del Perú https://t.co/N6nhap1yrr","33","162"
"1257175755773169664","2020-05-04 05:10:32","#QuédateEnCasa Según un modelo de vigilancia epidemiológica del Gobierno mexicano https://t.co/y2PmELGZPK","1","9"
"1257174910604107787","2020-05-04 05:07:10","#QuédateEnCasa España contabilizó el menor número de muertes diarias en mes y medio https://t.co/MzOldrPofp","11","52"
"1257164825152675840","2020-05-04 04:27:05","#CuartoPoder #QuédateEnCasa Ministra de la Producción indicó que en la resolución que va a sacar cada sector hay 5… https://t.co/1hocyRPOIA","14","47"
"1257153030199353346","2020-05-04 03:40:13","#QuédateEnCasa Reveló que será una edificación modular que estará ubicada en la urbanización Palomino en el Cercado… https://t.co/ajeqf3wIEU","26","166"
"1257125605184765959","2020-05-04 01:51:15","#QuédateEnCasa Yáñez dijo que se viene revisando la situación de las regiones donde existen mayores casos de corona… https://t.co/I8snEsYFBf","8","32"
"1257124534307749892","2020-05-04 01:46:59","#QuédateEnCasa Las muertes por coronavirus registradas en 24 horas en Estados Unidos subieron a 1450   https://t.co/GNMbNBwpWy","6","26"
"1257119914575441920","2020-05-04 01:28:38","#QuédateEnCasa Inusual tiroteo se produjo un día después de que Kim Jong-un apareciera en público por primera vez e… https://t.co/YXBYGamCBq","4","26"
"1257113625019461632","2020-05-04 01:03:38","#QuédateEnCasa Venezuela afirma que mercenarios procedentes de Colombia pretendían, supuestamente, atacar a líderes… https://t.co/JaBTUiVOwa","2","13"
"1257110113632083970","2020-05-04 00:49:41","#QuédateEnCasa Guía brinda indicaciones sobre la compra y recepción de alimentos, almacenamiento, acondicionamiento… https://t.co/DWgLab5G5D","14","54"
"1257101029033852930","2020-05-04 00:13:35","#QuédateEnCasa ""Creemos que tendremos una vacuna antes de fin de año"", dijo el mandatario en un especial de la cade… https://t.co/4HnLtDDwhi","13","61"
"1257095505504583681","2020-05-03 23:51:38","#QuédateEnCasa Así lo dio a conocer el alcalde de Magdalena del Mar, Carlomagno Chacón https://t.co/DuPX3Q7pPJ","7","43"
"1257093303142625282","2020-05-03 23:42:53","#QuédateEnCasa Lo que podría ayudar a calcular su incidencia y predecir futuros brotes https://t.co/Z9Zbfgp5aC","3","15"
"1257079363125882881","2020-05-03 22:47:30","#QuédateEnCasa ""La destrucción de los empleos por parte de algunos gobernadores es irresponsable e inadmisible. Vam… https://t.co/ngZ1vwuy3Y","8","24"
"1257077675778342914","2020-05-03 22:40:47","#QuédateEnCasa Se exigirá a los comerciantes mayoristas vender productos a partir de 5 kilos https://t.co/ddcDFJLssI","11","71"
"1257068335751221251","2020-05-03 22:03:41","#QuédateEnCasa Se trata de la cifra diaria de muertos más baja desde que se impuso el confinamiento en Italia https://t.co/hec5bOvdFG","10","61"
"1257065555045109760","2020-05-03 21:52:38","#QuédateEnCasa Procuraduría anticorrupción publicó informe que involucra al caso Los Cuellos Blancos del Puerto https://t.co/BYjM9wSnRm","23","84"
"1257058862001262598","2020-05-03 21:26:02","#QuédateEnCasa Según un importante estudio clínico, el antiviral acorta varios días el restablecimiento de los paci… https://t.co/6qUy3Z0ELA","7","25"
"1257045730151333896","2020-05-03 20:33:51","#QuédateEnCasa Ministro del Interior: Hay acatamiento masivo de la inmovilización total https://t.co/SGiL311RCa","45","396"
"1257040666170920962","2020-05-03 20:13:44","#QuédateEnCasa Los ministros de Cultura, Relaciones Exteriores y de la Mujer deberán informar las acciones que real… https://t.co/sn234E2azN","9","27"
"1257036910410817538","2020-05-03 19:58:48","#QuédateEnCasa Coronavirus: Se elevaron a 45 928 los casos de COVID-19 en el Perú https://t.co/U23h7qvtXo","7","31"
"1257036847097749505","2020-05-03 19:58:33","#QuédateEnCasa Reporte del Ministerio de Salud dio cuenta del incremento de casos de COVID-19 https://t.co/HKqw7YaAKp","5","14"
"1257034278728347648","2020-05-03 19:48:21","#QuédateEnCasa [LO ÚLTIMO] Minsa confirma 45 928 casos de coronavirus en el Perú y 1286  decesos ►… https://t.co/DYJJiBHyUx","19","57"
"1257023082931331072","2020-05-03 19:03:51","#QuédateEnCasa Estado de emergencia: Ministerio de Agricultura autoriza venta de flores y plantas  https://t.co/bJEVpK0JTc","26","161"
"1257014981784190981","2020-05-03 18:31:40","#QuédateEnCasa Reinicio de actividades: Gobierno anunció los rubros que operarán desde el lunes https://t.co/LbUMGFKzlR","34","129"
"1257003172981342209","2020-05-03 17:44:45","#QuédateEnCasa Beneficiaros recibirán depósito del bono según un cronograma basado en el último dígito de su DNI https://t.co/ZSQfuXRfA0","7","29"
"1256998408335822856","2020-05-03 17:25:49","#QuédateEnCasa Coronavirus: Colegio Médico alerta sobre falta de balones de oxígeno en hospitales  https://t.co/kbHf2nBqtm","22","60"
"1256987648478117889","2020-05-03 16:43:03","[EN ESTE MOMENTO] #QuédateEnCasa Banco de la Nación: Beneficiarios del segundo bono recibirán depósito en celular ►… https://t.co/14nBJlxga2","15","51"
"1256986969554518018","2020-05-03 16:40:21","#QuédateEnCasa En Lima Metropolitana las municipalidades Ate y Pucusana no han realizado ninguno de los registros s… https://t.co/P5qxrN0ZKm","22","34"
"1256985298699014146","2020-05-03 16:33:43","#QuédateEnCasa Coronavirus: Colegio Médico del Perú confirma la muerte de dos médicos en Loreto  https://t.co/pEDxXKkNZd","61","114"
"1256982846020956160","2020-05-03 16:23:58","[EN VIVO] #QuédateEnCasa Arzobispo de Lima celebra misa por el cuarto domingo de pascua ► https://t.co/WAgcNzGC9I https://t.co/bC75ol8l0U","2","30"
"1256980039800848384","2020-05-03 16:12:49","#QuédateEnCasa [EN VIVO] Colegio Médico del Perú confirma la muerte de dos doctores por coronavirus en Loreto ►… https://t.co/f7hdODWBoP","37","55"
"1256976762929582080","2020-05-03 15:59:48","#QuédateEnCasa Delincuentes fueron embestidos por una combi tras robar celular en Surquillo https://t.co/sVkTulQH9s","24","443"
"1256975680845332481","2020-05-03 15:55:30","#QuédateEnCasa Delincuentes fueron embestidos por una combi tras robar celular en Surquillo https://t.co/94fcYQ3EHa","22","287"
"1256966505209749505","2020-05-03 15:19:02","#QuédateEnCasa Ministerio de Agricultura anunció protocolos más estrictos en mercados ante casos de coronavirus https://t.co/KWe6CCsm2w","11","42"
"1256962368933965824","2020-05-03 15:02:36","#QuédateEnCasa Piura solicitará a Comando Covid-19 inmovilización total durante una semana https://t.co/rLU8hx7mbf","59","285"
"1256954443490365443","2020-05-03 14:31:07","#QuédateEnCasa Edwin Donayre presentaría síntomas de coronavirus y abogado pide su traslado a hospital  https://t.co/TlatJF3BZp","5","18"
"1256953992506224641","2020-05-03 14:29:19","#QuédateEnCasa Edwin Donayre presentaría síntomas de coronavirus y abogado pide su traslado a hospital  https://t.co/IlkQPogtN0","14","49"
"1256951507087433728","2020-05-03 14:19:26","[EN VIVO] #QuédateEnCasa Ministro de Agricultura, Jorge Montenegro, anuncia plan de atención en mercados para preve… https://t.co/vJR5k3AUqS","11","38"
"1256946155847639043","2020-05-03 13:58:11","#QuédateEnCasa Hasta el 3 de mayo, se concedieron en total 28 conmutaciones de penas, 4 indultos comunes y 5 indult… https://t.co/Mv50oQmskP","4","10"
"1256945052674396163","2020-05-03 13:53:48","#QuédateEnCasa Ciudadanos de Puno siguen esperando ser trasladados a su región https://t.co/iFfKGFyvCW","2","17"
"1256938631262089219","2020-05-03 13:28:17","#QuédateEnCasa El ministro de Educación indicó que tan solo en Lima se presentaron 6000 solicitudes de traslados de… https://t.co/wynK5TAC4Q","17","46"
"1256935283637059584","2020-05-03 13:14:59","[EN VIVO] #QuédateEnCasa Ciudadanos permanecen en la Plaza Manco Cápac a la espera de volver a sus regiones ►… https://t.co/0CEdH7E7e8","5","20"
"1256934073509056513","2020-05-03 13:10:10","[EN VIVO] #QuédateEnCasa Marina de Guerra del Perú recorre calles de Puente Piedra en el marco de la inmovilización… https://t.co/hlPj2gqrKO","7","32"
"1256793335680962561","2020-05-03 03:50:55","#QuédateEnCasa #Coronavirus La Municipalidad de Surquillo cerro de manera temporal el mercado San Felipe https://t.co/IzW7rrVqeY","10","81"
"1256757896903352320","2020-05-03 01:30:06","#QuédateEnCasa El fiscal coordinador del Equipo Especial Lava Jato, Rafael Vela, adelantó que este lunes presentará… https://t.co/BOcsJ85Uoo","147","658"
